time,temperature_2m,windspeed_10m
2021-08-23,15.745411706349206,14.548462301587303
2021-08-30,15.74499007936508,10.898859126984128
2021-09-06,17.458506944444444,8.754960317460316
2021-09-13,15.385367063492064,12.502083333333333
2021-09-20,14.954017857142858,14.729637896825398
2021-09-27,14.432118055555556,17.535664682539682
2021-10-04,11.2484623015873,11.03060515873016
2021-10-11,10.250248015873016,14.369419642857142
2021-10-18,10.849404761904761,19.43685515873016
2021-10-25,11.308382936507936,16.550744047619048
2021-11-01,8.620932539682538,15.492336309523811
2021-11-08,8.509275793650794,11.977901785714286
2021-11-15,8.1640625,16.258159722222224
2021-11-22,4.621949404761905,12.484226190476189
2021-11-29,2.8646825396825397,18.697842261904764
2021-12-06,1.728422619047619,14.5890376984127
2021-12-13,7.563690476190477,14.926488095238096
2021-12-20,-2.1151785714285714,9.790104166666666
2021-12-27,5.62624007936508,18.334399801587303
2022-01-03,3.1388144841269843,17.5312748015873
2022-01-10,3.992534722222222,12.56626984126984
2022-01-17,4.319593253968255,18.35066964285714
2022-01-24,5.286904761904762,23.929340277777776
2022-01-31,4.529265873015873,18.890699404761904
2022-02-07,4.418576388888889,19.231448412698413
2022-02-14,6.0494047619047615,27.6296626984127
2022-02-21,4.608085317460318,20.73923611111111
2022-02-28,1.6741815476190476,9.58685515873016
2022-03-07,3.4837549603174605,14.016369047619047
2022-03-14,5.527356150793651,13.490997023809525
2022-03-21,7.939112103174603,9.621999007936509
2022-03-28,3.401165674603175,15.78375496031746
2022-04-04,5.427455357142857,23.432242063492065
2022-04-11,8.318973214285714,11.791443452380953
2022-04-18,9.03328373015873,14.545858134920636
2022-04-25,8.885590277777778,9.423933531746032
2022-05-02,10.391344246031746,9.518774801587302
2022-05-09,13.467187500000001,14.236855158730158
2022-05-16,15.852108134920636,13.206622023809524
2022-05-23,13.162772817460317,19.92589285714286
2022-05-30,12.779985119047618,9.788541666666665
2022-06-06,16.00575396825397,14.185441468253968
2022-06-13,15.50548115079365,11.62936507936508
2022-06-20,18.260515873015873,10.705753968253967
2022-06-27,18.60205853174603,11.552604166666667
2022-07-04,15.727628968253969,17.97748015873016
2022-07-11,16.407862103174605,14.250148809523811
2022-07-18,20.17487599206349,12.134250992063492
2022-07-25,17.602430555555557,12.055977182539683
2022-08-01,18.537425595238094,11.600372023809523
2022-08-08,20.75954861111111,8.522867063492063
2022-08-15,20.717137896825395,9.676041666666666
2022-08-22,20.015228174603173,12.506125992063492
2022-08-29,17.15205853174603,13.003075396825398
2022-09-05,16.63581349206349,12.659697420634922
2022-09-12,13.893625992063491,16.76577380952381
2022-09-19,12.040674603174603,8.12594246031746
2022-09-26,10.673933531746032,14.19749503968254
2022-10-03,13.097271825396826,18.08159722222222
2022-10-10,11.671949404761905,12.956969246031747
2022-10-17,12.387698412698413,12.778199404761907
2022-10-24,14.225396825396826,13.37529761904762
2022-10-31,10.99908234126984,17.240625
2022-11-07,10.81860119047619,18.03998015873016
2022-11-14,4.361458333333333,17.51889880952381
2022-11-21,3.75047123015873,13.065550595238093
2022-11-28,3.2370535714285715,12.738888888888889
2022-12-05,0.4080853174603175,9.496130952380952
2022-12-12,-3.1967261904761903,10.158308531746032
2022-12-19,4.855530753968254,13.918501984126985
2022-12-26,7.798487103174603,23.251661706349207
2023-01-02,7.465228174603174,19.101884920634923
2023-01-09,6.575248015873016,23.22435515873016
2023-01-16,1.7787698412698412,16.047222222222224
2023-01-23,1.486185515873016,10.838219246031747
2023-01-30,4.09030257936508,21.382291666666667
2023-02-06,2.712078373015873,13.745758928571428
2023-02-13,5.164459325396826,13.837351190476191
2023-02-20,5.1986855158730165,18.279935515873017
2023-02-27,1.8664930555555554,9.926785714285714
2023-03-06,1.1518105158730159,14.059895833333334
2023-03-13,7.201612103174604,17.705034722222223
2023-03-20,8.642956349206349,18.50560515873016
2023-03-27,5.73844246031746,16.434697420634922
2023-04-03,4.791393849206349,9.646453373015873
2023-04-10,8.214905753968255,14.935937500000001
2023-04-17,10.05188492063492,16.06235119047619
2023-04-24,7.630605158730158,15.51483134920635
2023-05-01,9.154414682539683,15.322767857142857
2023-05-08,14.036507936507936,13.249454365079364
2023-05-15,11.849975198412698,14.362673611111111
2023-05-22,13.473685515873017,11.909325396825396
2023-05-29,13.215352182539684,11.380257936507936
2023-06-05,16.793303571428574,11.261979166666666
2023-06-12,18.980853174603176,10.913045634920636
2023-06-19,20.070138888888888,9.877901785714286
2023-06-26,17.80560515873016,16.86455853174603
2023-07-03,17.74174107142857,17.270634920634922
2023-07-10,19.51235119047619,14.833234126984125
2023-07-17,15.897668650793651,13.45922619047619
2023-07-24,16.674801587301587,13.489632936507936
2023-07-31,16.54424603174603,13.066517857142859
2023-08-07,16.479365079365078,16.814930555555556
2023-08-14,19.561879960317462,10.852777777777778
2023-08-21,18.37705853174603,9.435739087301588
2023-08-28,15.460565476190476,10.757614087301587
2023-09-04,18.27248263888889,6.819704861111112
